Frame,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,
,SpineBase,SpineBase,SpineMid,SpineMid,Neck ,Neck ,Head,Head,ShoulderLeft,ShoulderLeft,ElbowLeft,ElbowLeft,WristLeft,WristLeft,HandLeft,HandLeft,ShoulderRight,ShoulderRight,ElbowRight,ElbowRight,WristRight,WristRight,HandRight,HandRight,HipLeft,HipLeft,KneeLeft,KneeLeft,AnkleLeft,AnkleLeft,FootLeft ,FootLeft ,HipRight  ,HipRight  ,KneeRight  ,KneeRight  ,AnkleRight,AnkleRight,FootRight ,FootRight ,Position
0,303,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,294,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,253,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,236,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,235,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,236,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,350,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,374,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,376,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,375,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,279,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,276,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,283,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,265,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,326,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,337,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,327,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,336,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
19,305,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,306,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,304,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,297,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,253,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,238,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,239,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,238,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,353,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,373,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,376,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,375,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,283,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,285,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,288,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,274,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,328,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,339,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,327,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,340,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
20,301,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,303,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,298,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,282,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,251,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,237,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,233,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,233,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,348,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,372,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,375,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,374,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,280,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,271,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,270,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,265,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,323,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,333,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,326,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,349,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
21,237,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,238,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,233,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,225,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,180,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,164,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,163,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,164,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,282,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,299,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,305,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,304,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,216,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,211,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,223,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,205,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,260,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,274,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,286,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,285,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
22,218,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,217,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,211,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,201,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,161,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,145,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,146,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,145,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,260,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,282,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,285,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,286,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,197,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,207,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,215,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,196,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,241,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,233,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,248,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,246,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
23,143,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,144,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,138,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,132,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,85,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,65,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,58,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,53,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,189,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,208,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,217,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,220,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,121,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,119,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,201,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,217,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,167,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,198,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,206,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,204,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
24,86,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,87,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,81,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,76,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,35,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,29,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,18,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,14,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,131,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,148,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,150,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,149,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,66,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,72,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,153,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,172,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,108,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,130,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,139,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,139,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
25,85,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,86,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,80,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,75,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,35,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,27,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,17,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,13,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,130,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,147,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,148,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,147,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,65,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,71,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,153,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,172,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,107,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,128,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,136,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,136,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
26,86,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,86,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,80,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,76,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,35,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,28,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,36,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,32,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,131,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,147,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,147,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,147,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,65,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,73,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,156,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,174,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,107,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,129,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,137,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,137,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
27,85,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,84,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,79,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,69,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,33,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,29,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,39,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,36,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,128,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,148,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,153,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,158,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,65,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,25,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,-21,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,-26,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,107,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,128,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,137,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,139,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
28,140,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,140,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,131,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,123,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,82,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,66,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,63,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,62,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,183,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,206,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,215,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,211,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,119,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,76,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,139,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,136,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,164,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,197,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,200,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,200,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
29,184,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,184,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,178,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,173,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,127,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,110,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,110,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,110,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,227,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,244,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,246,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,245,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,162,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,144,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,209,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,209,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,209,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,212,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,207,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,206,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
30,232,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,231,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,226,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,220,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,172,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,155,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,151,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,151,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,276,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,296,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,303,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,300,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,209,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,202,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,215,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,213,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,256,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,277,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,289,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,290,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
31,284,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,285,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,283,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,273,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,229,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,217,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,216,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,216,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,332,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,352,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,354,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,353,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,261,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,254,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,256,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,253,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,307,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,321,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,320,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,319,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
32,331,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,329,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,328,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,324,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,274,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,256,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,259,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,262,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,374,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,392,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,399,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,405,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,309,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,300,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,304,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
